"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate,Age Adjusted Rate
,"Texas","48","2018","2018",547,28701845,1.9,1.9
,"Texas","48","2019","2019",535,28995881,1.8,1.8
,"Texas","48","2020","2020",640,29360759,2.2,2.2
,"Utah","49","1999","1999",109,2203482,4.9,5.7
,"Utah","49","2000","2000",129,2233169,5.8,6.3
,"Utah","49","2001","2001",131,2283715,5.7,6.6
,"Utah","49","2002","2002",171,2324815,7.4,8.2
,"Utah","49","2003","2003",216,2360137,9.2,9.9
,"Utah","49","2004","2004",233,2401580,9.7,10.5
,"Utah","49","2005","2005",265,2457719,10.8,11.6
,"Utah","49","2006","2006",277,2525507,11.0,11.6
,"Utah","49","2007","2007",305,2597746,11.7,12.4
,"Utah","49","2008","2008",294,2663029,11.0,11.8
,"Utah","49","2009","2009",302,2723421,11.1,12.2
,"Utah","49","2010","2010",270,2763885,9.8,10.3
,"Utah","49","2011","2011",332,2817222,11.8,12.8
,"Utah","49","2012","2012",368,2855287,12.9,14.1
,"Utah","49","2013","2013",389,2900872,13.4,14.4
,"Utah","49","2014","2014",397,2942902,13.5,14.6
,"Utah","49","2015","2015",385,2995919,12.9,13.7
,"Utah","49","2016","2016",349,3051217,11.4,12.5
,"Utah","49","2017","2017",315,3101833,10.2,10.8
,"Utah","49","2018","2018",306,3161105,9.7,10.5
,"Utah","49","2019","2019",277,3205958,8.6,9.3
,"Utah","49","2020","2020",235,3249879,7.2,7.9
,"Vermont","50","2000","2000",16,608827,Unreliable,Unreliable
,"Vermont","50","2001","2001",21,612223,3.4,3.4
,"Vermont","50","2002","2002",24,615442,3.9,3.9
,"Vermont","50","2003","2003",39,617858,6.3,6.2
,"Vermont","50","2004","2004",28,619920,4.5,4.6
,"Vermont","50","2005","2005",31,621215,5.0,5.2
,"Vermont","50","2006","2006",47,622892,7.5,7.8
,"Vermont","50","2007","2007",38,623481,6.1,6.3
,"Vermont","50","2008","2008",42,624151,6.7,6.3
,"Vermont","50","2009","2009",32,624817,5.1,4.8
,"Vermont","50","2010","2010",36,625741,5.8,5.8
,"Vermont","50","2011","2011",37,626431,5.9,5.9
,"Vermont","50","2012","2012",39,626011,6.2,5.9
,"Vermont","50","2013","2013",45,626630,7.2,7.2
,"Vermont","50","2014","2014",26,626562,4.1,4.3
,"Vermont","50","2015","2015",32,626042,5.1,5.3
,"Vermont","50","2016","2016",35,624594,5.6,5.9
,"Vermont","50","2017","2017",40,623657,6.4,6.3
,"Vermont","50","2018","2018",27,626299,4.3,4.4
,"Vermont","50","2019","2019",29,623989,4.6,4.9
,"Vermont","50","2020","2020",39,623347,6.3,6.7
,"Virginia","51","1999","1999",121,7000174,1.7,1.7
,"Virginia","51","2000","2000",139,7078515,2.0,1.9
,"Virginia","51","2001","2001",202,7198362,2.8,2.7
,"Virginia","51","2002","2002",221,7286873,3.0,2.9
,"Virginia","51","2003","2003",230,7366977,3.1,3.1
,"Virginia","51","2004","2004",267,7475575,3.6,3.5
,"Virginia","51","2005","2005",251,7577105,3.3,3.2
,"Virginia","51","2006","2006",264,7673725,3.4,3.4
,"Virginia","51","2007","2007",331,7751000,4.3,4.2
,"Virginia","51","2008","2008",337,7833496,4.3,4.3
,"Virginia","51","2009","2009",313,7925937,3.9,3.9
,"Virginia","51","2010","2010",280,8001024,3.5,3.4
,"Virginia","51","2011","2011",427,8096604,5.3,5.2
,"Virginia","51","2012","2012",348,8185867,4.3,4.3
,"Virginia","51","2013","2013",366,8260405,4.4,4.3
,"Virginia","51","2014","2014",400,8326289,4.8,4.8
,"Virginia","51","2015","2015",322,8382993,3.8,3.8
,"Virginia","51","2016","2016",400,8411808,4.8,4.7
,"Virginia","51","2017","2017",404,8470020,4.8,4.7
,"Virginia","51","2018","2018",326,8517685,3.8,3.8
,"Virginia","51","2019","2019",306,8535519,3.6,3.5
,"Virginia","51","2020","2020",365,8590563,4.2,4.2
,"Washington","53","1999","1999",144,5842564,2.5,2.4
,"Washington","53","2000","2000",153,5894121,2.6,2.6
,"Washington","53","2001","2001",192,5985722,3.2,3.1
,"Washington","53","2002","2002",261,6052349,4.3,4.2
,"Washington","53","2003","2003",297,6104115,4.9,4.7
,"Washington","53","2004","2004",419,6178645,6.8,6.6
,"Washington","53","2005","2005",456,6257305,7.3,7.0
,"Washington","53","2006","2006",528,6370753,8.3,8.0
,"Washington","53","2007","2007",487,6461587,7.5,7.2
,"Washington","53","2008","2008",529,6562231,8.1,7.7
,"Washington","53","2009","2009",532,6667426,8.0,7.7
,"Washington","53","2010","2010",474,6724540,7.0,6.7
,"Washington","53","2011","2011",514,6830038,7.5,7.2
,"Washington","53","2012","2012",469,6897012,6.8,6.5
,"Washington","53","2013","2013",396,6971406,5.7,5.4
,"Washington","53","2014","2014",369,7061530,5.2,4.9
,"Washington","53","2015","2015",355,7170351,5.0,4.7
,"Washington","53","2016","2016",388,7288000,5.3,5.0
,"Washington","53","2017","2017",343,7405743,4.6,4.3
,"Washington","53","2018","2018",301,7535591,4.0,3.8
,"Washington","53","2019","2019",268,7614893,3.5,3.3
,"Washington","53","2020","2020",327,7693612,4.3,4.0
,"West Virginia","54","1999","1999",15,1811799,Unreliable,Unreliable
,"West Virginia","54","2000","2000",30,1808344,1.7,1.7
,"West Virginia","54","2001","2001",104,1801481,5.8,6.0
,"West Virginia","54","2002","2002",144,1805414,8.0,8.2
,"West Virginia","54","2003","2003",165,1812295,9.1,9.7
,"West Virginia","54","2004","2004",194,1816438,10.7,11.1
,"West Virginia","54","2005","2005",107,1820492,5.9,6.2
,"West Virginia","54","2006","2006",242,1827912,13.2,13.7
,"West Virginia","54","2007","2007",257,1834052,14.0,14.7
,"West Virginia","54","2008","2008",288,1840310,15.6,16.3
,"West Virginia","54","2009","2009",133,1847775,7.2,7.5
,"West Virginia","54","2010","2010",378,1852994,20.4,21.5
,"West Virginia","54","2011","2011",476,1855364,25.7,27.3
,"West Virginia","54","2012","2012",390,1855413,21.0,22.5
,"West Virginia","54","2013","2013",368,1854304,19.8,20.8
,"West Virginia","54","2014","2014",383,1850326,20.7,21.4
,"West Virginia","54","2015","2015",380,1844128,20.6,21.2
,"West Virginia","54","2016","2016",340,1831102,18.6,19.7
,"West Virginia","54","2017","2017",304,1815857,16.7,17.2
,"West Virginia","54","2018","2018",234,1805832,13.0,13.1
,"West Virginia","54","2019","2019",185,1792147,10.3,10.5
,"West Virginia","54","2020","2020",303,1784787,17.0,18.4
,"Wisconsin","55","1999","1999",48,5332666,0.9,0.9
,"Wisconsin","55","2000","2000",65,5363675,1.2,1.2
,"Wisconsin","55","2001","2001",87,5406835,1.6,1.6
,"Wisconsin","55","2002","2002",126,5445162,2.3,2.3
,"Wisconsin","55","2003","2003",138,5479203,2.5,2.5
,"Wisconsin","55","2004","2004",161,5514026,2.9,2.9
,"Wisconsin","55","2005","2005",199,5546166,3.6,3.6
,"Wisconsin","55","2006","2006",253,5577655,4.5,4.6
,"Wisconsin","55","2007","2007",286,5610775,5.1,5.2
,"Wisconsin","55","2008","2008",267,5640996,4.7,4.7
,"Wisconsin","55","2009","2009",261,5669264,4.6,4.5
,"Wisconsin","55","2010","2010",285,5686986,5.0,5.0
,"Wisconsin","55","2011","2011",289,5711767,5.1,4.9
,"Wisconsin","55","2012","2012",273,5726398,4.8,4.7
,"Wisconsin","55","2013","2013",330,5742713,5.7,5.7
,"Wisconsin","55","2014","2014",334,5757564,5.8,5.8
,"Wisconsin","55","2015","2015",300,5771337,5.2,5.2
,"Wisconsin","55","2016","2016",382,5778708,6.6,6.7
,"Wisconsin","55","2017","2017",362,5795483,6.2,6.4
,"Wisconsin","55","2018","2018",301,5813568,5.2,5.3
,"Wisconsin","55","2019","2019",282,5822434,4.8,4.8
,"Wisconsin","55","2020","2020",338,5832655,5.8,5.9
,"Wyoming","56","2002","2002",14,500017,Unreliable,Unreliable
,"Wyoming","56","2006","2006",11,522667,Unreliable,Unreliable
,"Wyoming","56","2007","2007",16,534876,Unreliable,Unreliable
,"Wyoming","56","2008","2008",26,546043,4.8,5.0
,"Wyoming","56","2009","2009",24,559851,4.3,4.3
,"Wyoming","56","2010","2010",36,563626,6.4,6.5
,"Wyoming","56","2011","2011",33,568158,5.8,5.8
,"Wyoming","56","2012","2012",28,576412,4.9,4.8
,"Wyoming","56","2013","2013",34,582658,5.8,6.1
,"Wyoming","56","2014","2014",31,584153,5.3,5.1
,"Wyoming","56","2015","2015",31,586107,5.3,5.5
,"Wyoming","56","2016","2016",26,585501,4.4,4.4
,"Wyoming","56","2017","2017",31,579315,5.4,6.0
,"Wyoming","56","2018","2018",28,577737,4.8,4.6
,"Wyoming","56","2019","2019",28,578759,4.8,4.7
,"Wyoming","56","2020","2020",30,582328,5.2,5.5
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.2 (Other opioids); T40.3 (Methadone)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Mar 18, 2026 7:47:33 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Mar 18, 2026 7:47:33 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2000 Standard Population."
"8. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Age-Adjusted Rates."
"9. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"10. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"11. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"12. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
